,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,win_rate,best_month,worst_month,final_value,min_equity_value,valid_for_chart
classic_long_short scaled cap25 top10 voladj3 mom3-1,-0.33515708371528474,-0.015430359956837725,0.15721411820962727,-0.09814869130432091,-0.5115486148550912,0.49206349206349204,0.17215800831912248,-0.17805994395815727,0.6648429162847153,0.4907126573557816,True
classic_long_short scaled cap20 top10 voladj3 mom3-1,-0.28418618824105435,-0.01265581153294959,0.1531752944111675,-0.08262305994971796,-0.46019556870616807,0.4857142857142857,0.17215800831912248,-0.1674566172244759,0.7158138117589457,0.5368796353982457,True
classic_long_short scaled cap15 top10 voladj3 mom3-1,-0.22405459493462176,-0.009617193872418328,0.14771452968810678,-0.06510662080923686,-0.4019854760810655,0.4857142857142857,0.17215800831912248,-0.1495929157763546,0.7759454050653782,0.5870031787122233,True
classic_long_short scaled cap10 top10 voladj3 mom3-1,-0.217587321720088,-0.009303988728102897,0.14041075541735606,-0.06626264989777868,-0.3506548010626571,0.4857142857142857,0.16062176979805884,-0.13472092287516615,0.782412678279912,0.6458523904361779,True
classic_long_short equal top20 voladj3 mom3-1,-7.913983173327113,,1.5229600599791673,,-8.081643043034493,0.5079365079365079,0.12113903630879334,-7.7850780852930335,-6.913983173327113,-10.627862636140064,False
classic_long_short scaled cap30 top20 voladj3 mom3-1,-2.9227568486474746,,0.6304613025434143,,-3.2547136375400174,0.4888888888888889,0.12642032164439737,-3.1628501126923307,-1.9227568486474749,-2.8468950302480986,False
classic_long_short scaled cap25 top20 voladj3 mom3-1,-3.0463129559561017,,0.6304382962902585,,-3.284791904769803,0.4888888888888889,0.12642032164439737,-3.1628501126923307,-2.0463129559561017,-3.022025335880264,False
classic_long_short scaled cap20 top20 voladj3 mom3-1,-3.1337565390512885,,0.6304100832951774,,-3.3073808439629686,0.4857142857142857,0.12612834944100804,-3.1628501126923307,-2.1337565390512885,-3.133866316975541,False
classic_long_short scaled cap15 top20 voladj3 mom3-1,-3.1906121081852676,,0.6447332337401975,,-3.4024284694456925,0.49523809523809526,0.11820460165459945,-3.239856262461957,-2.1906121081852676,-3.200244339944126,False
classic_long_short scaled cap10 top20 voladj3 mom3-1,-3.670479819893967,,0.735648398587814,,-3.929360416031821,0.5015873015873016,0.11669553047038769,-3.717185549221039,-2.670479819893967,-3.906719210572273,False
classic_long_short equal top25 voladj3 mom3-1,-6.91889776379048,,1.2182058246821086,,-6.377696463059785,0.5142857142857142,0.11934196145438572,-6.222306588811768,-5.91889776379048,-9.030295583859704,False
classic_long_short scaled cap30 top25 voladj3 mom3-1,-3.6885676509903713,,0.7560370728542943,,-3.921744639624415,0.5111111111111111,0.12991880489042756,-3.8241652131965,-2.6885676509903713,-4.007845585744874,False
classic_long_short scaled cap25 top25 voladj3 mom3-1,-3.869597014962726,,0.7560129859128288,,-3.961963977019539,0.5111111111111111,0.12991880489042756,-3.8241652131965,-2.869597014962726,-4.26522044592837,False
classic_long_short scaled cap20 top25 voladj3 mom3-1,-4.031751337472023,,0.7560297826122485,,-4.000750597184593,0.5111111111111111,0.12991880489042756,-3.8241652131965,-3.0317513374720226,-4.496638937645631,False
classic_long_short scaled cap15 top25 voladj3 mom3-1,-4.046454846755847,,0.7558875291463486,,-4.015576683426867,0.5111111111111111,0.12271634444148632,-3.8241652131965,-3.0464548467558474,-4.4869369636251735,False
classic_long_short scaled cap10 top25 voladj3 mom3-1,-4.349438641866172,,0.8280251228127701,,-4.43385510165082,0.5174603174603175,0.11961400699594785,-4.200245755685572,-3.3494386418661715,-4.950587648793194,False
classic_long_short equal top30 voladj3 mom3-1,-5.50156538281156,,1.0153293461132804,,-5.255664475935076,0.5333333333333333,0.09732437576659099,-5.182641564893521,-4.50156538281156,-7.441587637489777,False
classic_long_short scaled cap30 top30 voladj3 mom3-1,-3.9900750998280423,,0.7919352732801377,,-4.091231561414775,0.5079365079365079,0.12789198504848007,-4.015408330585687,-2.9900750998280423,-4.472276752864502,False
classic_long_short scaled cap25 top30 voladj3 mom3-1,-4.172112742586142,,0.7919020219445787,,-4.113787784291797,0.5111111111111111,0.12789198504848007,-4.015408330585687,-3.1721127425861417,-4.702411915287539,False
classic_long_short scaled cap20 top30 voladj3 mom3-1,-4.364491903665106,,0.7919140425813151,,-4.15473034785189,0.5079365079365079,0.12789198504848007,-4.015408330585687,-3.364491903665107,-4.984621124397748,False
classic_long_short scaled cap15 top30 voladj3 mom3-1,-4.500589913302736,,0.7919065707816132,,-4.189118030490102,0.5174603174603175,0.12487794120235683,-4.015408330585687,-3.500589913302736,-5.1574622856518175,False
classic_long_short scaled cap10 top30 voladj3 mom3-1,-4.650089062310364,,0.8414945453014157,,-4.47484624033124,0.5142857142857142,0.11882836707906255,-4.273509655673922,-3.650089062310365,-5.436433958032885,False
classic_long_short equal top40 voladj3 mom3-1,-4.08417153723385,,0.7629715354936041,,-3.9604398114746924,0.5428571428571428,0.09994431417579597,-3.8891300573959056,-3.08417153723385,-4.942177906298248,False
classic_long_short scaled cap30 top40 voladj3 mom3-1,-3.989676528249637,,0.8109458616523884,,-4.192020242899928,0.5047619047619047,0.12687955604803294,-4.119277654491211,-2.989676528249637,-4.501587954451628,False
classic_long_short scaled cap25 top40 voladj3 mom3-1,-4.107954044265188,,0.8109100189691876,,-4.191830025408826,0.5047619047619047,0.12687955604803294,-4.119277654491211,-3.107954044265188,-4.637356152546495,False
classic_long_short scaled cap20 top40 voladj3 mom3-1,-4.293618249988903,,0.8108884092118939,,-4.205977220632983,0.5079365079365079,0.12687955604803294,-4.119277654491211,-3.293618249988903,-4.881231600619756,False
classic_long_short scaled cap15 top40 voladj3 mom3-1,-4.495293497021457,,0.8109137982402724,,-4.247327258900509,0.5142857142857142,0.12687955604803294,-4.119277654491211,-3.495293497021457,-5.178870778352417,False
classic_long_short scaled cap10 top40 voladj3 mom3-1,-4.421760578515425,,0.810692997992819,,-4.276222649969414,0.5238095238095238,0.11542134647211302,-4.119277654491211,-3.4217605785154244,-5.063327244836004,False
directional_abs equal top10 voladj3 mom3-1,3.836496151581817,0.06188470538082291,0.25267842698087917,0.24491487508550103,-0.6787826791966116,0.5555555555555556,0.326268339839001,-0.26289784682954004,4.836496151581817,0.5916913812415137,True
directional_abs scaled cap30 top10 voladj3 mom3-1,3.9178136708111406,0.06255940990975972,0.25295973164409796,0.24730975757745413,-0.6414670639877315,0.5523809523809524,0.2944229874493449,-0.18362532637290657,4.917813670811141,0.5765782948360865,True
directional_abs scaled cap25 top10 voladj3 mom3-1,3.868310726560723,0.062149966181155314,0.25174053384187106,0.246881045466418,-0.6503530224133269,0.5428571428571428,0.27836833188518806,-0.18362532637290657,4.868310726560723,0.5697001610421555,True
directional_abs scaled cap20 top10 voladj3 mom3-1,3.7222897064601437,0.06091845665161655,0.25067739130292327,0.2430153606393707,-0.6594568140401158,0.5365079365079365,0.27836833188518806,-0.18362532637290657,4.722289706460144,0.5708310990292675,True
directional_abs scaled cap15 top10 voladj3 mom3-1,3.591714559926361,0.059785786906826566,0.2508780325216414,0.2383061853040851,-0.671604156641446,0.5396825396825397,0.27836833188518806,-0.21890681552415253,4.591714559926361,0.5904200356261688,True
directional_abs scaled cap10 top10 voladj3 mom3-1,3.8364961515818132,0.06188470538082291,0.25267842698087917,0.24491487508550103,-0.6787826791966116,0.5555555555555556,0.326268339839001,-0.26289784682954004,4.836496151581813,0.5916913812415137,True
directional_abs equal top20 voladj3 mom3-1,-58.03307447842247,,3.0708600285440317,,-14.848431737926125,0.5428571428571428,0.27307358425072287,-15.683070674833207,-57.03307447842247,-101.79463947672993,False
directional_abs scaled cap30 top20 voladj3 mom3-1,-48.972968074093075,,2.2202456788521396,,-10.446332938234072,0.5428571428571428,0.2719596346428066,-11.30447802485935,-47.972968074093075,-75.18000787113888,False
directional_abs scaled cap25 top20 voladj3 mom3-1,-52.53153061089358,,2.2202756493755036,,-10.550110768853,0.5396825396825397,0.2719596346428066,-11.30447802485935,-51.53153061089358,-81.21698106056719,False
directional_abs scaled cap20 top20 voladj3 mom3-1,-53.29750324099728,,2.220201462753878,,-10.488051799135302,0.5428571428571428,0.2719596346428066,-11.30447802485935,-52.29750324099728,-82.83241483236307,False
directional_abs scaled cap15 top20 voladj3 mom3-1,-50.056658249693285,,2.220012712850902,,-10.22329342249441,0.5396825396825397,0.2719596346428066,-11.30447802485935,-49.056658249693285,-78.32745546788837,False
directional_abs scaled cap10 top20 voladj3 mom3-1,-50.398851021847506,,2.3374883145816323,,-10.727766171493869,0.5492063492063493,0.2704320108170646,-11.910104452148351,-49.398851021847506,-80.05091652304138,False
directional_abs equal top25 voladj3 mom3-1,-44.97067239437968,,2.4786488967161135,,-12.178983832528463,0.5523809523809524,0.27521880240822005,-12.640570430150495,-43.97067239437968,-81.5025320326104,False
directional_abs scaled cap30 top25 voladj3 mom3-1,-40.63821523026863,,1.9430236520700457,,-9.136540131870888,0.546031746031746,0.278669604749701,-9.878220449797674,-39.63821523026863,-63.64936774909301,False
directional_abs scaled cap25 top25 voladj3 mom3-1,-43.79882644463515,,1.9430497673814282,,-9.299713815615569,0.5492063492063493,0.278669604749701,-9.878220449797674,-42.79882644463515,-69.14991737478242,False
directional_abs scaled cap20 top25 voladj3 mom3-1,-46.11335899148565,,1.9430328294098693,,-9.355113751639308,0.5428571428571428,0.278669604749701,-9.878220449797674,-45.11335899148565,-73.33153720397141,False
directional_abs scaled cap15 top25 voladj3 mom3-1,-43.86298354298401,,1.9428740183259368,,-9.16333472624207,0.5428571428571428,0.278669604749701,-9.878220449797674,-42.86298354298401,-70.30938774626532,False
directional_abs scaled cap10 top25 voladj3 mom3-1,-41.73405391885129,,1.963980341592196,,-9.18563848941405,0.5492063492063493,0.278669604749701,-9.987757596338032,-40.73405391885129,-67.67186231915387,False
directional_abs equal top30 voladj3 mom3-1,-29.153893247957804,,2.070588005237471,,-10.16280556552924,0.5428571428571428,0.30185599058031987,-10.543557312009947,-28.153893247957804,-51.16258282140317,False
directional_abs scaled cap30 top30 voladj3 mom3-1,-30.85516829401179,,1.738319952494056,,-8.119562218052481,0.546031746031746,0.29676197433441265,-8.824227275590797,-29.85516829401179,-48.5036397327773,False
directional_abs scaled cap25 top30 voladj3 mom3-1,-33.331767571007354,,1.7383311863072108,,-8.303775514204192,0.5492063492063493,0.29676197433441265,-8.824227275590797,-32.331767571007354,-52.84915408436689,False
directional_abs scaled cap20 top30 voladj3 mom3-1,-35.62755144276983,,1.7383450150415558,,-8.399917146075595,0.5492063492063493,0.29676197433441265,-8.824227275590797,-34.62755144276983,-56.89428915937305,False
directional_abs scaled cap15 top30 voladj3 mom3-1,-34.36779971784735,,1.7382057506258644,,-8.273633359157031,0.5555555555555556,0.29676197433441265,-8.824227275590797,-33.36779971784735,-55.17345520299075,False
directional_abs scaled cap10 top30 voladj3 mom3-1,-32.02149227961229,,1.7380234739080005,,-8.142215164468375,0.5523809523809524,0.29676197433441265,-8.824227275590797,-31.021492279612293,-51.812212888840584,False
directional_abs equal top40 voladj3 mom3-1,-17.55023303725276,,1.5687068291617692,,-7.208748056467197,0.5238095238095238,0.2952695160574183,-7.960314705587945,-16.55023303725276,-29.6554107793344,False
directional_abs scaled cap30 top40 voladj3 mom3-1,-21.453536146869475,,1.4629721812006853,,-6.56353019291604,0.5396825396825397,0.29336479243890995,-7.4050196888193085,-20.453536146869475,-33.47515022477478,False
directional_abs scaled cap25 top40 voladj3 mom3-1,-23.035779448475225,,1.4629653406903107,,-6.711056923833277,0.5396825396825397,0.29336479243890995,-7.4050196888193085,-22.035779448475225,-36.41364419682577,False
directional_abs scaled cap20 top40 voladj3 mom3-1,-24.880794678875912,,1.4629845611955656,,-6.841348699562623,0.5428571428571428,0.29336479243890995,-7.4050196888193085,-23.880794678875912,-39.630129047237325,False
directional_abs scaled cap15 top40 voladj3 mom3-1,-25.160985976750606,,1.4628825317092802,,-6.834620646055802,0.5396825396825397,0.29336479243890995,-7.4050196888193085,-24.160985976750606,-40.26216213138267,False
directional_abs scaled cap10 top40 voladj3 mom3-1,-23.288903304114513,,1.4626486614789636,,-6.677285913148024,0.5396825396825397,0.29336479243890995,-7.4050196888193085,-22.288903304114513,-37.38381758572414,False
long_only equal top10 voladj6 mom3-1,90.94064794291802,0.18992481509026837,0.2815199567510963,0.6746406801212638,-0.4654697956047922,0.5801282051282052,0.4639359039343377,-0.23766064592388608,91.94064794291802,0.9634159246117363,True
long_only scaled cap30 top10 voladj6 mom3-1,193.63363488711616,0.22474829081606984,0.2980766414164991,0.7539949784325154,-0.4650667560355667,0.5993589743589743,0.5459499511542107,-0.2839165873032904,194.63363488711616,1.0343249684456381,True
long_only scaled cap25 top10 voladj6 mom3-1,187.77751806888466,0.2233100648248214,0.2972859905837626,0.7511624223742293,-0.4740251130429175,0.592948717948718,0.547030329772756,-0.2839165873032904,188.77751806888466,1.039378354777478,True
long_only scaled cap20 top10 voladj6 mom3-1,161.0916982679328,0.21616023453453415,0.29450078332115254,0.7339886573368187,-0.4768907540228319,0.5993589743589743,0.5422298862864339,-0.27890399445212855,162.0916982679328,1.0091349267637295,True
long_only scaled cap15 top10 voladj6 mom3-1,115.43081880486716,0.20078195265903687,0.2896552177162606,0.6931756805282827,-0.4703731548743306,0.5833333333333334,0.531940271065097,-0.26592276714713825,116.43081880486716,0.9576109441018185,True
long_only scaled cap10 top10 voladj6 mom3-1,90.94064794291802,0.18992481509026837,0.2815199567510963,0.6746406801212638,-0.4654697956047922,0.5801282051282052,0.4639359039343377,-0.23766064592388608,91.94064794291802,0.9634159246117363,True
long_only equal top20 voladj6 mom3-1,137.8884804678501,0.2089552887459769,0.2737940887000212,0.7631840765375908,-0.443658502925105,0.5993589743589743,0.5098532524180421,-0.19917092527379188,138.8884804678501,0.9556292631337391,True
long_only scaled cap30 top20 voladj6 mom3-1,152.05603455853125,0.21348024309687808,0.2751901954465014,0.7757552653738344,-0.46292862332186546,0.6153846153846154,0.45871579893920456,-0.25444949547136514,153.05603455853125,0.9954433633201316,True
long_only scaled cap25 top20 voladj6 mom3-1,154.3905191159449,0.2141869432150254,0.27549990478079023,0.7774483384502425,-0.46292862332186546,0.6153846153846154,0.45871579893920456,-0.25444949547136514,155.3905191159449,0.9954433633201316,True
long_only scaled cap20 top20 voladj6 mom3-1,158.36046450193234,0.21536561634968998,0.27590056675722613,0.7805914242256602,-0.4629286233218656,0.6185897435897436,0.45871579893920456,-0.25444949547136514,159.36046450193234,0.9922740731549405,True
long_only scaled cap15 top20 voladj6 mom3-1,160.82102565885424,0.21608206277442443,0.2751990483156923,0.7851846294415513,-0.45977906455018447,0.6089743589743589,0.4543369164607851,-0.2532047021143118,161.82102565885424,0.9838930709061199,True
long_only scaled cap10 top20 voladj6 mom3-1,146.92926012789644,0.21189116302476863,0.2735718598740747,0.7745356672367629,-0.4457654343450487,0.6121794871794872,0.44186669928660743,-0.23915369661086067,147.92926012789644,0.9665528780509137,True
long_only equal top25 voladj6 mom3-1,109.95945039831206,0.19856106400779883,0.2654451178731353,0.7480305744507891,-0.46187931061753407,0.5833333333333334,0.4445496671873218,-0.22816862041630814,110.95945039831206,0.9406110845217857,True
long_only scaled cap30 top25 voladj6 mom3-1,150.42491350317738,0.2129802890332333,0.27113710649440204,0.7855077152179852,-0.45309712618833886,0.6025641025641025,0.43599978460671196,-0.23650149424596573,151.42491350317738,0.990576126647986,True
long_only scaled cap25 top25 voladj6 mom3-1,152.5063338530365,0.21361736177868162,0.2715096814740976,0.7867762232967042,-0.45309712618833886,0.6025641025641025,0.43599978460671196,-0.23650149424596573,153.5063338530365,0.990576126647986,True
long_only scaled cap20 top25 voladj6 mom3-1,155.2329471734272,0.21443946048735896,0.27210915165953015,0.788064124927599,-0.45309712618833897,0.6057692307692307,0.43599978460671196,-0.23650149424596573,156.2329471734272,0.990576126647986,True
long_only scaled cap15 top25 voladj6 mom3-1,160.1259847935279,0.21588075371327653,0.2724547691227871,0.7923544682603285,-0.4536309231420126,0.6025641025641025,0.43599978460671196,-0.23650149424596573,161.1259847935279,0.990621603821582,True
long_only scaled cap10 top25 voladj6 mom3-1,150.23598354451224,0.21292204592610453,0.2717531795242495,0.783512620896878,-0.4436518621108604,0.5993589743589743,0.42209514303828427,-0.22989067284288126,151.23598354451224,0.9733620070952063,True
long_only equal top30 voladj6 mom3-1,94.42611630420933,0.19162895662219137,0.26202478037494076,0.731339060175845,-0.4687954342759163,0.5961538461538461,0.4400744677070629,-0.2744247046089269,95.42611630420933,0.9278775159759298,True
long_only scaled cap30 top30 voladj6 mom3-1,142.93822659246274,0.21061701878929417,0.26585815353461784,0.792215758625847,-0.4564838108778715,0.5961538461538461,0.3985942941274959,-0.2296314906560592,143.93822659246274,0.9837948136550559,True
